Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.095,0.5,0,0.508945,0.095,0.0441429,95,1
0.096,0.5,0,0.509133,0.096,0.0441491,96,1
0.097,0.5,0,0.509322,0.097,0.0441554,97,1
0.098,0.5,0,0.509513,0.098,0.0441617,98,1
0.099,0.5,0,0.509707,0.099,0.044168,99,1
0.1,0.5,0,0.509902,0.1,0.0441742,100,1
0.101,0.5,0,0.510099,0.101,0.0441805,101,1
0.102,0.5,0,0.510298,0.102,0.0441868,102,1
0.103,0.5,0,0.510499,0.103,0.0441931,103,1
0.104,0.5,0,0.510701,0.104,0.0441993,104,1
0.105,0.5,0,0.510906,0.105,0.0442056,105,1
0.106,0.5,0,0.511113,0.106,0.0442119,106,1
0.107,0.5,0,0.511321,0.107,0.0442182,107,1
0.108,0.5,0,0.511531,0.108,0.0442244,108,1
0.109,0.5,0,0.511743,0.109,0.0442307,109,1
0.11,0.5,0,0.511957,0.11,0.0442377,110,1
0.111,0.5,0,0.512173,0.111,0.044245,111,1
0.112,0.5,0,0.51239,0.112,0.0442523,112,1
0.113,0.5,0,0.51261,0.113,0.0442597,113,1
0.114,0.5,0,0.512831,0.114,0.044267,114,1
0.115,0.5,0,0.513055,0.115,0.0442743,115,1
0.116,0.5,0,0.51328,0.116,0.0442817,116,1
0.117,0.5,0,0.513507,0.117,0.044289,117,1
0.118,0.5,0,0.513735,0.118,0.0442963,118,1
0.119,0.5,0,0.513966,0.119,0.0443037,119,1
0.12,0.5,0,0.514198,0.12,0.044311,120,1
0.121,0.5,0,0.514433,0.121,0.0443183,121,1
0.122,0.5,0,0.514669,0.122,0.0443257,122,1
0.123,0.5,0,0.514907,0.123,0.044333,123,1
0.124,0.5,0,0.515147,0.124,0.0443403,124,1
0.125,0.5,0,0.515388,0.125,0.0443477,125,1
0.126,0.5,0,0.515632,0.126,0.0443563,126,1
0.127,0.5,0,0.515877,0.127,0.0443648,127,1
0.128,0.5,0,0.516124,0.128,0.0443734,128,1
0.129,0.5,0,0.516373,0.129,0.044382,129,1
0.13,0.5,0,0.516624,0.13,0.0443906,130,1
0.131,0.5,0,0.516876,0.131,0.0443991,131,1
0.132,0.5,0,0.517131,0.132,0.0444077,132,1
0.133,0.5,0,0.517387,0.133,0.0444163,133,1
0.134,0.5,0,0.517645,0.134,0.0444249,134,1
0.135,0.5,0,0.517904,0.135,0.0444334,135,1
0.136,0.5,0,0.518166,0.136,0.044442,136,1
0.137,0.5,0,0.518429,0.137,0.0444506,137,1
0.138,0.5,0,0.518695,0.138,0.0444592,138,1
0.139,0.5,0,0.518961,0.139,0.0444677,139,1
0.14,0.5,0,0.51923,0.14,0.0444763,140,1
0.141,0.5,0,0.519501,0.141,0.0444854,141,1
0.142,0.5,0,0.519773,0.142,0.0444955,142,1
0.143,0.5,0,0.520047,0.143,0.0445055,143,1
0.144,0.5,0,0.520323,0.144,0.0445155,144,1
0.145,0.5,0,0.520601,0.145,0.0445255,145,1
0.146,0.5,0,0.52088,0.146,0.0445356,146,1
0.147,0.5,0,0.521161,0.147,0.0445456,147,1
0.148,0.5,0,0.521444,0.148,0.0445556,148,1
0.149,0.5,0,0.521729,0.149,0.0445657,149,1
0.15,0.5,0,0.522015,0.15,0.0445757,150,1
0.151,0.5,0,0.522304,0.151,0.0445857,151,1
0.152,0.5,0,0.522594,0.152,0.0445957,152,1
0.153,0.5,0,0.522885,0.153,0.0446058,153,1
0.154,0.5,0,0.523179,0.154,0.0446158,154,1
0.155,0.5,0,0.523474,0.155,0.0446258,155,1
0.156,0.5,0,0.523771,0.156,0.0446358,156,1
0.157,0.5,0,0.52407,0.157,0.0446471,157,1
0.158,0.5,0,0.52437,0.158,0.0446589,158,1
0.159,0.5,0,0.524672,0.159,0.0446706,159,1
0.16,0.5,0,0.524976,0.16,0.0446823,160,1
0.161,0.5,0,0.525282,0.161,0.044694,161,1
0.162,0.5,0,0.525589,0.162,0.0447057,162,1
0.163,0.5,0,0.525898,0.163,0.0447175,163,1
0.164,0.5,0,0.526209,0.164,0.0447292,164,1
0.165,0.5,0,0.526522,0.165,0.0447409,165,1
0.166,0.5,0,0.526836,0.166,0.0447526,166,1
