Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.347,0.347,0,0.490732,0.490732,0.0362897,347,1
0.348,0.348,0,0.492146,0.492146,0.036458,348,1
0.349,0.349,0,0.493561,0.493561,0.0366263,349,1
0.35,0.35,0,0.494975,0.494975,0.0367946,350,1
0.351,0.351,0,0.496389,0.496389,0.036963,351,1
0.352,0.352,0,0.497803,0.497803,0.0371313,352,1
0.353,0.353,0,0.499217,0.499217,0.0372996,353,1
0.354,0.354,0,0.500632,0.500632,0.0374679,354,1
0.355,0.355,0,0.502046,0.502046,0.0376362,355,1
0.356,0.356,0,0.50346,0.50346,0.0378046,356,1
0.357,0.357,0,0.504874,0.504874,0.0379729,357,1
0.358,0.358,0,0.506288,0.506288,0.0381412,358,1
0.359,0.359,0,0.507703,0.507703,0.0383095,359,1
0.36,0.36,0,0.509117,0.509117,0.0384864,360,1
0.361,0.361,0,0.510531,0.510531,0.0386684,361,1
0.362,0.362,0,0.511945,0.511945,0.0388503,362,1
0.363,0.363,0,0.51336,0.51336,0.0390323,363,1
0.364,0.364,0,0.514774,0.514774,0.0392143,364,1
0.365,0.365,0,0.516188,0.516188,0.0393963,365,1
0.366,0.366,0,0.517602,0.517602,0.0395782,366,1
0.367,0.367,0,0.519016,0.519016,0.0397602,367,1
0.368,0.368,0,0.520431,0.520431,0.0399422,368,1
0.369,0.369,0,0.521845,0.521845,0.0401241,369,1
0.37,0.37,0,0.523259,0.523259,0.0403061,370,1
0.371,0.371,0,0.524673,0.524673,0.0404881,371,1
0.372,0.372,0,0.526087,0.526087,0.0406701,372,1
0.373,0.373,0,0.527502,0.527502,0.040852,373,1
0.374,0.374,0,0.528916,0.528916,0.041034,374,1
0.375,0.375,0,0.53033,0.53033,0.041216,375,1
0.376,0.376,0,0.531744,0.531744,0.0414138,376,1
0.377,0.377,0,0.533159,0.533159,0.0416116,377,1
0.378,0.378,0,0.534573,0.534573,0.0418094,378,1
0.379,0.379,0,0.535987,0.535987,0.0420072,379,1
0.38,0.38,0,0.537401,0.537401,0.042205,380,1
0.381,0.381,0,0.538815,0.538815,0.0424028,381,1
0.382,0.382,0,0.54023,0.54023,0.0426006,382,1
0.383,0.383,0,0.541644,0.541644,0.0427985,383,1
0.384,0.384,0,0.543058,0.543058,0.0429963,384,1
0.385,0.385,0,0.544472,0.544472,0.0431941,385,1
0.386,0.386,0,0.545886,0.545886,0.0433919,386,1
0.387,0.387,0,0.547301,0.547301,0.0435897,387,1
0.388,0.388,0,0.548715,0.548715,0.0437875,388,1
0.389,0.389,0,0.550129,0.550129,0.0439853,389,1
0.39,0.39,0,0.551543,0.551543,0.0441831,390,1
0.391,0.391,0,0.552957,0.552958,0.0443878,391,1
0.392,0.392,0,0.554372,0.554372,0.0446041,392,1
0.393,0.393,0,0.555786,0.555786,0.0448203,393,1
0.394,0.394,0,0.5572,0.5572,0.0450365,394,1
0.395,0.395,0,0.558614,0.558614,0.0452527,395,1
0.396,0.396,0,0.560029,0.560029,0.0454689,396,1
0.397,0.397,0,0.561443,0.561443,0.0456851,397,1
0.398,0.398,0,0.562857,0.562857,0.0459013,398,1
0.399,0.399,0,0.564271,0.564271,0.0461175,399,1
0.4,0.4,0,0.565685,0.565685,0.0463337,400,1
0.401,0.401,0,0.5671,0.5671,0.04655,401,1
0.402,0.402,0,0.568514,0.568514,0.0467662,402,1
0.403,0.403,0,0.569928,0.569928,0.0469824,403,1
0.404,0.404,0,0.571342,0.571342,0.0471986,404,1
0.405,0.405,0,0.572756,0.572756,0.0474148,405,1
0.406,0.406,0,0.574171,0.574171,0.047631,406,1
0.407,0.407,0,0.575585,0.575585,0.0478633,407,1
