Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.5,0.24,0,0.554617,0.24,0.0605743,240,1
0.5,0.241,0,0.55505,0.241,0.060662,241,1
0.5,0.242,0,0.555485,0.242,0.0607497,242,1
0.5,0.243,0,0.555922,0.243,0.0608374,243,1
0.5,0.244,0,0.55636,0.244,0.0609252,244,1
0.5,0.245,0,0.556799,0.245,0.0610129,245,1
0.5,0.246,0,0.55724,0.246,0.0611006,246,1
0.5,0.247,0,0.557682,0.247,0.0611883,247,1
0.5,0.248,0,0.558125,0.248,0.061276,248,1
0.5,0.249,0,0.558571,0.249,0.0613637,249,1
0.5,0.25,0,0.559017,0.25,0.0614514,250,1
0.5,0.251,0,0.559465,0.251,0.0615433,251,1
0.5,0.252,0,0.559914,0.252,0.0616353,252,1
0.5,0.253,0,0.560365,0.253,0.0617272,253,1
0.5,0.254,0,0.560817,0.254,0.0618192,254,1
0.5,0.255,0,0.561271,0.255,0.0619111,255,1
0.5,0.256,0,0.561726,0.256,0.0620031,256,1
0.5,0.257,0,0.562182,0.257,0.062095,257,1
0.5,0.258,0,0.56264,0.258,0.062187,258,1
0.5,0.259,0,0.563099,0.259,0.0622789,259,1
0.5,0.26,0,0.56356,0.26,0.0623709,260,1
0.5,0.261,0,0.564022,0.261,0.0624628,261,1
0.5,0.262,0,0.564486,0.262,0.0625548,262,1
0.5,0.263,0,0.56495,0.263,0.0626467,263,1
0.5,0.264,0,0.565417,0.264,0.0627387,264,1
0.5,0.265,0,0.565884,0.265,0.0628306,265,1
0.5,0.266,0,0.566353,0.266,0.0629242,266,1
0.5,0.267,0,0.566824,0.267,0.0630205,267,1
0.5,0.268,0,0.567295,0.268,0.0631169,268,1
0.5,0.269,0,0.567768,0.269,0.0632132,269,1
0.5,0.27,0,0.568243,0.27,0.0633095,270,1
0.5,0.271,0,0.568719,0.271,0.0634058,271,1
0.5,0.272,0,0.569196,0.272,0.0635022,272,1
0.5,0.273,0,0.569674,0.273,0.0635985,273,1
0.5,0.274,0,0.570154,0.274,0.0636948,274,1
0.5,0.275,0,0.570636,0.275,0.0637912,275,1
0.5,0.276,0,0.571118,0.276,0.0638875,276,1
0.5,0.277,0,0.571602,0.277,0.0639838,277,1
0.5,0.278,0,0.572087,0.278,0.0640801,278,1
0.5,0.279,0,0.572574,0.279,0.0641765,279,1
0.5,0.28,0,0.573062,0.28,0.0642728,280,1
0.5,0.281,0,0.573551,0.281,0.0643691,281,1
0.5,0.282,0,0.574042,0.282,0.0644689,282,1
0.5,0.283,0,0.574534,0.283,0.0645697,283,1
0.5,0.284,0,0.575027,0.284,0.0646706,284,1
0.5,0.285,0,0.575522,0.285,0.0647715,285,1
0.5,0.286,0,0.576017,0.286,0.0648723,286,1
0.5,0.287,0,0.576515,0.287,0.0649732,287,1
0.5,0.288,0,0.577013,0.288,0.0650741,288,1
0.5,0.289,0,0.577513,0.289,0.0651749,289,1
0.5,0.29,0,0.578014,0.29,0.0652758,290,1
0.5,0.291,0,0.578516,0.291,0.0653767,291,1
0.5,0.292,0,0.57902,0.292,0.0654775,292,1
0.5,0.293,0,0.579525,0.293,0.0655784,293,1
0.5,0.294,0,0.580031,0.294,0.0656793,294,1
0.5,0.295,0,0.580539,0.295,0.0657801,295,1
0.5,0.296,0,0.581047,0.296,0.065881,296,1
0.5,0.297,0,0.581557,0.297,0.0659825,297,1
0.5,0.298,0,0.582069,0.298,0.0660881,298,1
0.5,0.299,0,0.582581,0.299,0.0661936,299,1
0.5,0.3,0,0.583095,0.3,0.0662992,300,1
0.5,0.301,0,0.58361,0.301,0.0664048,301,1
0.5,0.302,0,0.584127,0.302,0.0665104,302,1
0.5,0.303,0,0.584644,0.303,0.066616,303,1
0.5,0.304,0,0.585163,0.304,0.0667216,304,1
0.5,0.305,0,0.585683,0.305,0.0668272,305,1
0.5,0.306,0,0.586205,0.306,0.0669328,306,1
0.5,0.307,0,0.586727,0.307,0.0670384,307,1
0.5,0.308,0,0.587251,0.308,0.067144,308,1
0.5,0.309,0,0.587776,0.309,0.0672495,309,1
0.5,0.31,0,0.588303,0.31,0.0673551,310,1
0.5,0.311,0,0.58883,0.311,0.0674607,311,1
0.5,0.312,0,0.589359,0.312,0.0675663,312,1
0.5,0.313,0,0.589889,0.313,0.0676744,313,1
0.5,0.314,0,0.59042,0.314,0.0677849,314,1
0.5,0.315,0,0.590953,0.315,0.0678954,315,1
0.5,0.316,0,0.591486,0.316,0.0680059,316,1
0.5,0.317,0,0.592021,0.317,0.0681165,317,1
0.5,0.318,0,0.592557,0.318,0.068227,318,1
0.5,0.319,0,0.593094,0.319,0.0683375,319,1
0.5,0.32,0,0.593633,0.32,0.068448,320,1
0.5,0.321,0,0.594173,0.321,0.0685585,321,1
0.5,0.322,0,0.594713,0.322,0.0686691,322,1
0.5,0.323,0,0.595255,0.323,0.0687796,323,1
0.5,0.324,0,0.595799,0.324,0.0688901,324,1
0.5,0.325,0,0.596343,0.325,0.0690006,325,1
0.5,0.326,0,0.596889,0.326,0.0691111,326,1
0.5,0.327,0,0.597435,0.327,0.0692217,327,1
0.5,0.328,0,0.597983,0.328,0.0693322,328,1
0.5,0.329,0,0.598532,0.329,0.0694472,329,1
0.5,0.33,0,0.599083,0.33,0.0695629,330,1
0.5,0.331,0,0.599634,0.331,0.0696786,331,1
0.5,0.332,0,0.600187,0.332,0.0697943,332,1
