Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.132,0.132,0,0.186676,0.186676,0.0131075,132,1
0.133,0.133,0,0.18809,0.18809,0.0132012,133,1
0.134,0.134,0,0.189505,0.189505,0.0132947,134,1
0.135,0.135,0,0.190919,0.190919,0.0133881,135,1
0.136,0.136,0,0.192333,0.192333,0.0134813,136,1
0.137,0.137,0,0.193747,0.193747,0.0135744,137,1
0.138,0.138,0,0.195161,0.195161,0.0136672,138,1
0.139,0.139,0,0.196576,0.196576,0.0137599,139,1
0.14,0.14,0,0.19799,0.19799,0.0138525,140,1
0.141,0.141,0,0.199404,0.199404,0.0139466,141,1
0.142,0.142,0,0.200818,0.200818,0.0140434,142,1
0.143,0.143,0,0.202233,0.202233,0.0141401,143,1
0.144,0.144,0,0.203647,0.203647,0.0142367,144,1
0.145,0.145,0,0.205061,0.205061,0.0143331,145,1
0.146,0.146,0,0.206475,0.206475,0.0144294,146,1
0.147,0.147,0,0.207889,0.207889,0.0145255,147,1
0.148,0.148,0,0.209304,0.209304,0.0146215,148,1
0.149,0.149,0,0.210718,0.210718,0.0147174,149,1
0.15,0.15,0,0.212132,0.212132,0.0148131,150,1
0.151,0.151,0,0.213546,0.213546,0.0149087,151,1
0.152,0.152,0,0.21496,0.21496,0.0150041,152,1
0.153,0.153,0,0.216375,0.216375,0.0150995,153,1
0.154,0.154,0,0.217789,0.217789,0.0151946,154,1
0.155,0.155,0,0.219203,0.219203,0.0152897,155,1
0.156,0.156,0,0.220617,0.220617,0.0153846,156,1
0.157,0.157,0,0.222032,0.222032,0.0154829,157,1
0.158,0.158,0,0.223446,0.223446,0.0155823,158,1
0.159,0.159,0,0.22486,0.22486,0.0156815,159,1
0.16,0.16,0,0.226274,0.226274,0.0157807,160,1
0.161,0.161,0,0.227688,0.227688,0.0158797,161,1
0.162,0.162,0,0.229103,0.229103,0.0159786,162,1
0.163,0.163,0,0.230517,0.230517,0.0160774,163,1
0.164,0.164,0,0.231931,0.231931,0.0161761,164,1
0.165,0.165,0,0.233345,0.233345,0.0162747,165,1
0.166,0.166,0,0.234759,0.234759,0.0163732,166,1
0.167,0.167,0,0.236174,0.236174,0.0164715,167,1
0.168,0.168,0,0.237588,0.237588,0.0165697,168,1
0.169,0.169,0,0.239002,0.239002,0.0166679,169,1
0.17,0.17,0,0.240416,0.240416,0.0167659,170,1
0.171,0.171,0,0.241831,0.241831,0.0168638,171,1
0.172,0.172,0,0.243245,0.243245,0.0169622,172,1
0.173,0.173,0,0.244659,0.244659,0.0170648,173,1
0.174,0.174,0,0.246073,0.246073,0.0171673,174,1
0.175,0.175,0,0.247487,0.247487,0.0172697,175,1
0.176,0.176,0,0.248902,0.248902,0.0173721,176,1
0.177,0.177,0,0.250316,0.250316,0.0174743,177,1
0.178,0.178,0,0.25173,0.25173,0.0175765,178,1
0.179,0.179,0,0.253144,0.253144,0.0176785,179,1
0.18,0.18,0,0.254558,0.254558,0.0177805,180,1
0.181,0.181,0,0.255973,0.255973,0.0178824,181,1
0.182,0.182,0,0.257387,0.257387,0.0179842,182,1
0.183,0.183,0,0.258801,0.258801,0.0180859,183,1
0.184,0.184,0,0.260215,0.260215,0.0181875,184,1
0.185,0.185,0,0.26163,0.26163,0.018289,185,1
0.186,0.186,0,0.263044,0.263044,0.0183904,186,1
0.187,0.187,0,0.264458,0.264458,0.0184917,187,1
0.188,0.188,0,0.265872,0.265872,0.0185956,188,1
0.189,0.189,0,0.267286,0.267286,0.018702,189,1
0.19,0.19,0,0.268701,0.268701,0.0188083,190,1
0.191,0.191,0,0.270115,0.270115,0.0189146,191,1
0.192,0.192,0,0.271529,0.271529,0.0190207,192,1
0.193,0.193,0,0.272943,0.272943,0.0191269,193,1
0.194,0.194,0,0.274357,0.274357,0.0192329,194,1
0.195,0.195,0,0.275772,0.275772,0.0193389,195,1
0.196,0.196,0,0.277186,0.277186,0.0194448,196,1
0.197,0.197,0,0.2786,0.2786,0.0195506,197,1
0.198,0.198,0,0.280014,0.280014,0.0196564,198,1
0.199,0.199,0,0.281429,0.281428,0.019762,199,1
0.2,0.2,0,0.282843,0.282843,0.0198676,200,1
0.201,0.201,0,0.284257,0.284257,0.0199732,201,1
0.202,0.202,0,0.285671,0.285671,0.0200787,202,1
0.203,0.203,0,0.287085,0.287085,0.020184,203,1
0.204,0.204,0,0.2885,0.2885,0.0202943,204,1
0.205,0.205,0,0.289914,0.289914,0.0204052,205,1
0.206,0.206,0,0.291328,0.291328,0.0205161,206,1
0.207,0.207,0,0.292742,0.292742,0.0206269,207,1
0.208,0.208,0,0.294156,0.294156,0.0207376,208,1
0.209,0.209,0,0.295571,0.295571,0.0208483,209,1
0.21,0.21,0,0.296985,0.296985,0.020959,210,1
0.211,0.211,0,0.298399,0.298399,0.0210696,211,1
0.212,0.212,0,0.299813,0.299813,0.0211801,212,1
0.213,0.213,0,0.301227,0.301227,0.0212906,213,1
0.214,0.214,0,0.302642,0.302642,0.0214011,214,1
0.215,0.215,0,0.304056,0.304056,0.0215115,215,1
0.216,0.216,0,0.30547,0.30547,0.0216218,216,1
0.217,0.217,0,0.306884,0.306884,0.0217321,217,1
0.218,0.218,0,0.308299,0.308299,0.0218423,218,1
0.219,0.219,0,0.309713,0.309713,0.0219541,219,1
0.22,0.22,0,0.311127,0.311127,0.0220703,220,1
0.221,0.221,0,0.312541,0.312541,0.0221866,221,1
0.222,0.222,0,0.313955,0.313955,0.0223028,222,1
0.223,0.223,0,0.31537,0.31537,0.0224189,223,1
0.224,0.224,0,0.316784,0.316784,0.0225351,224,1
0.225,0.225,0,0.318198,0.318198,0.0226512,225,1
0.226,0.226,0,0.319612,0.319612,0.0227673,226,1
0.227,0.227,0,0.321026,0.321026,0.0228833,227,1
0.228,0.228,0,0.322441,0.322441,0.0229993,228,1
0.229,0.229,0,0.323855,0.323855,0.0231153,229,1
0.23,0.23,0,0.325269,0.325269,0.0232313,230,1
0.231,0.231,0,0.326683,0.326683,0.0233472,231,1
0.232,0.232,0,0.328098,0.328098,0.0234631,232,1
0.233,0.233,0,0.329512,0.329512,0.023579,233,1
0.234,0.234,0,0.330926,0.330926,0.0236948,234,1
0.235,0.235,0,0.33234,0.33234,0.0238148,235,1
0.236,0.236,0,0.333754,0.333754,0.0239373,236,1
0.237,0.237,0,0.335169,0.335169,0.0240598,237,1
0.238,0.238,0,0.336583,0.336583,0.0241823,238,1
0.239,0.239,0,0.337997,0.337997,0.0243047,239,1
0.24,0.24,0,0.339411,0.339411,0.0244272,240,1
0.241,0.241,0,0.340825,0.340825,0.0245497,241,1
0.242,0.242,0,0.34224,0.34224,0.0246721,242,1
0.243,0.243,0,0.343654,0.343654,0.0247945,243,1
0.244,0.244,0,0.345068,0.345068,0.024917,244,1
0.245,0.245,0,0.346482,0.346482,0.0250394,245,1
0.246,0.246,0,0.347897,0.347897,0.0251618,246,1
0.247,0.247,0,0.349311,0.349311,0.0252842,247,1
0.248,0.248,0,0.350725,0.350725,0.0254065,248,1
0.249,0.249,0,0.352139,0.352139,0.0255289,249,1
0.25,0.25,0,0.353553,0.353553,0.0256513,250,1
0.251,0.251,0,0.354968,0.354968,0.025781,251,1
0.252,0.252,0,0.356382,0.356382,0.0259109,252,1
0.253,0.253,0,0.357796,0.357796,0.0260407,253,1
0.254,0.254,0,0.35921,0.35921,0.0261705,254,1
0.255,0.255,0,0.360624,0.360624,0.0263003,255,1
0.256,0.256,0,0.362039,0.362039,0.0264302,256,1
0.257,0.257,0,0.363453,0.363453,0.02656,257,1
0.258,0.258,0,0.364867,0.364867,0.0266899,258,1
0.259,0.259,0,0.366281,0.366281,0.0268198,259,1
0.26,0.26,0,0.367696,0.367696,0.0269497,260,1
0.261,0.261,0,0.36911,0.36911,0.0270796,261,1
0.262,0.262,0,0.370524,0.370524,0.0272095,262,1
0.263,0.263,0,0.371938,0.371938,0.0273394,263,1
0.264,0.264,0,0.373352,0.373352,0.0274694,264,1
0.265,0.265,0,0.374767,0.374767,0.0275993,265,1
0.266,0.266,0,0.376181,0.376181,0.0277324,266,1
0.267,0.267,0,0.377595,0.377595,0.0278707,267,1
0.268,0.268,0,0.379009,0.379009,0.028009,268,1
0.269,0.269,0,0.380423,0.380423,0.0281474,269,1
0.27,0.27,0,0.381838,0.381838,0.0282858,270,1
0.271,0.271,0,0.383252,0.383252,0.0284242,271,1
0.272,0.272,0,0.384666,0.384666,0.0285626,272,1
0.273,0.273,0,0.38608,0.38608,0.0287011,273,1
0.274,0.274,0,0.387495,0.387495,0.0288396,274,1
0.275,0.275,0,0.388909,0.388909,0.0289782,275,1
0.276,0.276,0,0.390323,0.390323,0.0291168,276,1
0.277,0.277,0,0.391737,0.391737,0.0292554,277,1
0.278,0.278,0,0.393151,0.393151,0.0293941,278,1
0.279,0.279,0,0.394566,0.394566,0.0295328,279,1
0.28,0.28,0,0.39598,0.39598,0.0296715,280,1
0.281,0.281,0,0.397394,0.397394,0.0298103,281,1
0.282,0.282,0,0.398808,0.398808,0.0299561,282,1
0.283,0.283,0,0.400222,0.400222,0.0301042,283,1
0.284,0.284,0,0.401637,0.401637,0.0302525,284,1
0.285,0.285,0,0.403051,0.403051,0.0304008,285,1
0.286,0.286,0,0.404465,0.404465,0.0305491,286,1
0.287,0.287,0,0.405879,0.405879,0.0306976,287,1
0.288,0.288,0,0.407293,0.407293,0.030846,288,1
0.289,0.289,0,0.408708,0.408708,0.0309946,289,1
0.29,0.29,0,0.410122,0.410122,0.0311432,290,1
0.291,0.291,0,0.411536,0.411536,0.0312918,291,1
0.292,0.292,0,0.41295,0.41295,0.0314405,292,1
0.293,0.293,0,0.414365,0.414365,0.0315893,293,1
0.294,0.294,0,0.415779,0.415779,0.0317381,294,1
0.295,0.295,0,0.417193,0.417193,0.031887,295,1
0.296,0.296,0,0.418607,0.418607,0.0320359,296,1
0.297,0.297,0,0.420021,0.420021,0.0321862,297,1
0.298,0.298,0,0.421436,0.421436,0.0323458,298,1
0.299,0.299,0,0.42285,0.42285,0.0325055,299,1
0.3,0.3,0,0.424264,0.424264,0.0326652,300,1
0.301,0.301,0,0.425678,0.425678,0.0328251,301,1
0.302,0.302,0,0.427092,0.427092,0.032985,302,1
0.303,0.303,0,0.428507,0.428507,0.033145,303,1
0.304,0.304,0,0.429921,0.429921,0.0333051,304,1
0.305,0.305,0,0.431335,0.431335,0.0334653,305,1
0.306,0.306,0,0.432749,0.432749,0.0336256,306,1
0.307,0.307,0,0.434164,0.434164,0.0337859,307,1
0.308,0.308,0,0.435578,0.435578,0.0339464,308,1
0.309,0.309,0,0.436992,0.436992,0.0341069,309,1
0.31,0.31,0,0.438406,0.438406,0.0342675,310,1
0.311,0.311,0,0.43982,0.43982,0.0344282,311,1
0.312,0.312,0,0.441235,0.441235,0.0345889,312,1
0.313,0.313,0,0.442649,0.442649,0.0347557,313,1
0.314,0.314,0,0.444063,0.444063,0.0349287,314,1
0.315,0.315,0,0.445477,0.445477,0.0351017,315,1
0.316,0.316,0,0.446892,0.446892,0.0352748,316,1
0.317,0.317,0,0.448306,0.448306,0.0354481,317,1
0.318,0.318,0,0.44972,0.44972,0.0356214,318,1
0.319,0.319,0,0.451134,0.451134,0.0357949,319,1
0.32,0.32,0,0.452548,0.452548,0.0359684,320,1
0.321,0.321,0,0.453963,0.453963,0.0361421,321,1
0.322,0.322,0,0.455377,0.455377,0.0363159,322,1
0.323,0.323,0,0.456791,0.456791,0.0364898,323,1
0.324,0.324,0,0.458205,0.458205,0.0366638,324,1
0.325,0.325,0,0.459619,0.459619,0.036838,325,1
0.326,0.326,0,0.461034,0.461034,0.0370122,326,1
0.327,0.327,0,0.462448,0.462448,0.0371865,327,1
0.328,0.328,0,0.463862,0.463862,0.037361,328,1
0.329,0.329,0,0.465276,0.465276,0.0375475,329,1
0.33,0.33,0,0.466691,0.46669,0.0377358,330,1
0.331,0.331,0,0.468105,0.468105,0.0379243,331,1
0.332,0.332,0,0.469519,0.469519,0.0381129,332,1
0.333,0.333,0,0.470933,0.470933,0.0383017,333,1
0.334,0.334,0,0.472347,0.472347,0.0384905,334,1
0.335,0.335,0,0.473762,0.473762,0.0386796,335,1
0.336,0.336,0,0.475176,0.475176,0.0388687,336,1
0.337,0.337,0,0.47659,0.47659,0.039058,337,1
0.338,0.338,0,0.478004,0.478004,0.0392475,338,1
0.339,0.339,0,0.479418,0.479418,0.0394371,339,1
0.34,0.34,0,0.480833,0.480833,0.0396268,340,1
0.341,0.341,0,0.482247,0.482247,0.0398167,341,1
0.342,0.342,0,0.483661,0.483661,0.0400067,342,1
0.343,0.343,0,0.485075,0.485075,0.0401968,343,1
0.344,0.344,0,0.486489,0.486489,0.040391,344,1
0.345,0.345,0,0.487904,0.487904,0.040597,345,1
0.346,0.346,0,0.489318,0.489318,0.0408031,346,1
0.347,0.347,0,0.490732,0.490732,0.0410095,347,1
0.348,0.348,0,0.492146,0.492146,0.041216,348,1
0.349,0.349,0,0.493561,0.493561,0.0414226,349,1
0.35,0.35,0,0.494975,0.494975,0.0416295,350,1
0.351,0.351,0,0.496389,0.496389,0.0418365,351,1
0.352,0.352,0,0.497803,0.497803,0.0420437,352,1
0.353,0.353,0,0.499217,0.499217,0.042251,353,1
0.354,0.354,0,0.500632,0.500632,0.0424585,354,1
0.355,0.355,0,0.502046,0.502046,0.0426662,355,1
0.356,0.356,0,0.50346,0.50346,0.0428741,356,1
0.357,0.357,0,0.504874,0.504874,0.0430821,357,1
0.358,0.358,0,0.506288,0.506288,0.0432903,358,1
0.359,0.359,0,0.507703,0.507703,0.0434987,359,1
0.36,0.36,0,0.509117,0.509117,0.0437184,360,1
0.361,0.361,0,0.510531,0.510531,0.0439449,361,1
0.362,0.362,0,0.511945,0.511945,0.0441717,362,1
0.363,0.363,0,0.51336,0.51336,0.0443986,363,1
0.364,0.364,0,0.514774,0.514774,0.0446258,364,1
0.365,0.365,0,0.516188,0.516188,0.0448532,365,1
0.366,0.366,0,0.517602,0.517602,0.0450807,366,1
0.367,0.367,0,0.519016,0.519016,0.0453085,367,1
0.368,0.368,0,0.520431,0.520431,0.0455364,368,1
0.369,0.369,0,0.521845,0.521845,0.0457646,369,1
0.37,0.37,0,0.523259,0.523259,0.045993,370,1
0.371,0.371,0,0.524673,0.524673,0.0462216,371,1
0.372,0.372,0,0.526087,0.526087,0.0464503,372,1
0.373,0.373,0,0.527502,0.527502,0.0466793,373,1
0.374,0.374,0,0.528916,0.528916,0.0469085,374,1
0.375,0.375,0,0.53033,0.53033,0.0471379,375,1
0.376,0.376,0,0.531744,0.531744,0.0473879,376,1
0.377,0.377,0,0.533159,0.533159,0.0476381,377,1
0.378,0.378,0,0.534573,0.534573,0.0478886,378,1
0.379,0.379,0,0.535987,0.535987,0.0481394,379,1
0.38,0.38,0,0.537401,0.537401,0.0483903,380,1
0.381,0.381,0,0.538815,0.538815,0.0486415,381,1
0.382,0.382,0,0.54023,0.54023,0.048893,382,1
0.383,0.383,0,0.541644,0.541644,0.0491446,383,1
0.384,0.384,0,0.543058,0.543058,0.0493965,384,1
0.385,0.385,0,0.544472,0.544472,0.0496487,385,1
0.386,0.386,0,0.545886,0.545886,0.0499011,386,1
0.387,0.387,0,0.547301,0.547301,0.0501537,387,1
0.388,0.388,0,0.548715,0.548715,0.0504065,388,1
0.389,0.389,0,0.550129,0.550129,0.0506596,389,1
0.39,0.39,0,0.551543,0.551543,0.0509129,390,1
0.391,0.391,0,0.552957,0.552958,0.0511753,391,1
0.392,0.392,0,0.554372,0.554372,0.0514526,392,1
0.393,0.393,0,0.555786,0.555786,0.0517301,393,1
0.394,0.394,0,0.5572,0.5572,0.0520079,394,1
0.395,0.395,0,0.558614,0.558614,0.052286,395,1
0.396,0.396,0,0.560029,0.560029,0.0525644,396,1
0.397,0.397,0,0.561443,0.561443,0.052843,397,1
0.398,0.398,0,0.562857,0.562857,0.0531219,398,1
0.399,0.399,0,0.564271,0.564271,0.0534011,399,1
0.4,0.4,0,0.565685,0.565685,0.0536805,400,1
0.401,0.401,0,0.5671,0.5671,0.0539603,401,1
0.402,0.402,0,0.568514,0.568514,0.0542402,402,1
0.403,0.403,0,0.569928,0.569928,0.0545205,403,1
0.404,0.404,0,0.571342,0.571342,0.054801,404,1
0.405,0.405,0,0.572756,0.572756,0.0550818,405,1
0.406,0.406,0,0.574171,0.574171,0.0553629,406,1
0.407,0.407,0,0.575585,0.575585,0.0556645,407,1
0.408,0.408,0,0.576999,0.576999,0.0559731,408,1
0.409,0.409,0,0.578413,0.578413,0.056282,409,1
0.41,0.41,0,0.579828,0.579828,0.0565913,410,1
0.411,0.411,0,0.581242,0.581242,0.0569008,411,1
0.412,0.412,0,0.582656,0.582656,0.0572107,412,1
0.413,0.413,0,0.58407,0.58407,0.0575208,413,1
0.414,0.414,0,0.585484,0.585484,0.0578313,414,1
0.415,0.415,0,0.586899,0.586899,0.0581421,415,1
0.416,0.416,0,0.588313,0.588313,0.0584531,416,1
0.417,0.417,0,0.589727,0.589727,0.0587645,417,1
0.418,0.418,0,0.591141,0.591141,0.0590762,418,1
0.419,0.419,0,0.592555,0.592555,0.0593882,419,1
0.42,0.42,0,0.59397,0.59397,0.0597005,420,1
0.421,0.421,0,0.595384,0.595384,0.0600131,421,1
0.422,0.422,0,0.596798,0.596798,0.0603299,422,1
0.423,0.423,0,0.598212,0.598212,0.0606742,423,1
0.424,0.424,0,0.599627,0.599627,0.0610188,424,1
0.425,0.425,0,0.601041,0.601041,0.0613638,425,1
0.426,0.426,0,0.602455,0.602455,0.0617091,426,1
0.427,0.427,0,0.603869,0.603869,0.0620548,427,1
0.428,0.428,0,0.605283,0.605283,0.0624008,428,1
0.429,0.429,0,0.606698,0.606698,0.0627471,429,1
0.43,0.43,0,0.608112,0.608112,0.0630938,430,1
0.431,0.431,0,0.609526,0.609526,0.0634408,431,1
0.432,0.432,0,0.61094,0.61094,0.0637882,432,1
0.433,0.433,0,0.612354,0.612354,0.0641359,433,1
0.434,0.434,0,0.613769,0.613769,0.0644839,434,1
0.435,0.435,0,0.615183,0.615183,0.0648323,435,1
0.436,0.436,0,0.616597,0.616597,0.0651811,436,1
0.437,0.437,0,0.618011,0.618011,0.0655302,437,1
0.438,0.438,0,0.619426,0.619426,0.0658974,438,1
0.439,0.439,0,0.62084,0.62084,0.066283,439,1
0.44,0.44,0,0.622254,0.622254,0.0666689,440,1
0.441,0.441,0,0.623668,0.623668,0.0670552,441,1
0.442,0.442,0,0.625082,0.625082,0.0674419,442,1
0.443,0.443,0,0.626497,0.626497,0.067829,443,1
0.444,0.444,0,0.627911,0.627911,0.0682164,444,1
0.445,0.445,0,0.629325,0.629325,0.0686042,445,1
0.446,0.446,0,0.630739,0.630739,0.0689924,446,1
0.447,0.447,0,0.632153,0.632153,0.069381,447,1
0.448,0.448,0,0.633568,0.633568,0.0697699,448,1
0.449,0.449,0,0.634982,0.634982,0.0701593,449,1
0.45,0.45,0,0.636396,0.636396,0.070549,450,1
0.451,0.451,0,0.63781,0.63781,0.0709391,451,1
0.452,0.452,0,0.639225,0.639225,0.0713295,452,1
0.453,0.453,0,0.640639,0.640639,0.0717204,453,1
0.454,0.454,0,0.642053,0.642053,0.0721477,454,1
0.455,0.455,0,0.643467,0.643467,0.0725805,455,1
0.456,0.456,0,0.644881,0.644881,0.0730137,456,1
0.457,0.457,0,0.646296,0.646296,0.0734474,457,1
0.458,0.458,0,0.64771,0.64771,0.0738815,458,1
0.459,0.459,0,0.649124,0.649124,0.0743159,459,1
0.46,0.46,0,0.650538,0.650538,0.0747508,460,1
