Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.208,0.5,0,0.541539,0.208,0.0494102,208,1
0.209,0.5,0,0.541923,0.209,0.049461,209,1
0.21,0.5,0,0.54231,0.21,0.0495118,210,1
0.211,0.5,0,0.542698,0.211,0.0495626,211,1
0.212,0.5,0,0.543087,0.212,0.0496133,212,1
0.213,0.5,0,0.543479,0.213,0.0496641,213,1
0.214,0.5,0,0.543871,0.214,0.0497149,214,1
0.215,0.5,0,0.544266,0.215,0.0497656,215,1
0.216,0.5,0,0.544661,0.216,0.0498164,216,1
0.217,0.5,0,0.545059,0.217,0.0498672,217,1
0.218,0.5,0,0.545458,0.218,0.0499179,218,1
0.219,0.5,0,0.545858,0.219,0.04997,219,1
0.22,0.5,0,0.54626,0.22,0.0500258,220,1
0.221,0.5,0,0.546664,0.221,0.0500817,221,1
0.222,0.5,0,0.547069,0.222,0.0501375,222,1
0.223,0.5,0,0.547475,0.223,0.0501933,223,1
0.224,0.5,0,0.547883,0.224,0.0502492,224,1
0.225,0.5,0,0.548293,0.225,0.050305,225,1
0.226,0.5,0,0.548704,0.226,0.0503609,226,1
0.227,0.5,0,0.549117,0.227,0.0504167,227,1
0.228,0.5,0,0.549531,0.228,0.0504726,228,1
0.229,0.5,0,0.549946,0.229,0.0505284,229,1
0.23,0.5,0,0.550364,0.23,0.0505842,230,1
0.231,0.5,0,0.550782,0.231,0.0506401,231,1
0.232,0.5,0,0.551202,0.232,0.0506959,232,1
0.233,0.5,0,0.551624,0.233,0.0507518,233,1
0.234,0.5,0,0.552047,0.234,0.0508076,234,1
0.235,0.5,0,0.552472,0.235,0.050867,235,1
0.236,0.5,0,0.552898,0.236,0.0509284,236,1
0.237,0.5,0,0.553325,0.237,0.0509898,237,1
0.238,0.5,0,0.553754,0.238,0.0510512,238,1
0.239,0.5,0,0.554185,0.239,0.0511127,239,1
0.24,0.5,0,0.554617,0.24,0.0511741,240,1
0.241,0.5,0,0.55505,0.241,0.0512355,241,1
0.242,0.5,0,0.555485,0.242,0.051297,242,1
0.243,0.5,0,0.555922,0.243,0.0513584,243,1
0.244,0.5,0,0.55636,0.244,0.0514198,244,1
0.245,0.5,0,0.556799,0.245,0.0514812,245,1
0.246,0.5,0,0.55724,0.246,0.0515427,246,1
0.247,0.5,0,0.557682,0.247,0.0516041,247,1
0.248,0.5,0,0.558125,0.248,0.0516655,248,1
0.249,0.5,0,0.558571,0.249,0.051727,249,1
0.25,0.5,0,0.559017,0.25,0.0517884,250,1
0.251,0.5,0,0.559465,0.251,0.051856,251,1
0.252,0.5,0,0.559914,0.252,0.0519236,252,1
0.253,0.5,0,0.560365,0.253,0.0519912,253,1
0.254,0.5,0,0.560817,0.254,0.0520588,254,1
0.255,0.5,0,0.561271,0.255,0.0521264,255,1
0.256,0.5,0,0.561726,0.256,0.052194,256,1
0.257,0.5,0,0.562182,0.257,0.0522616,257,1
0.258,0.5,0,0.56264,0.258,0.0523292,258,1
0.259,0.5,0,0.563099,0.259,0.0523968,259,1
0.26,0.5,0,0.56356,0.26,0.0524644,260,1
0.261,0.5,0,0.564022,0.261,0.052532,261,1
0.262,0.5,0,0.564486,0.262,0.0525996,262,1
0.263,0.5,0,0.56495,0.263,0.0526673,263,1
0.264,0.5,0,0.565417,0.264,0.0527349,264,1
0.265,0.5,0,0.565884,0.265,0.0528025,265,1
0.266,0.5,0,0.566353,0.266,0.0528726,266,1
0.267,0.5,0,0.566824,0.267,0.0529471,267,1
0.268,0.5,0,0.567295,0.268,0.0530216,268,1
0.269,0.5,0,0.567768,0.269,0.0530961,269,1
0.27,0.5,0,0.568243,0.27,0.0531705,270,1
0.271,0.5,0,0.568719,0.271,0.053245,271,1
0.272,0.5,0,0.569196,0.272,0.0533195,272,1
0.273,0.5,0,0.569674,0.273,0.0533939,273,1
0.274,0.5,0,0.570154,0.274,0.0534684,274,1
0.275,0.5,0,0.570636,0.275,0.0535429,275,1
0.276,0.5,0,0.571118,0.276,0.0536174,276,1
0.277,0.5,0,0.571602,0.277,0.0536918,277,1
0.278,0.5,0,0.572087,0.278,0.0537663,278,1
0.279,0.5,0,0.572574,0.279,0.0538408,279,1
0.28,0.5,0,0.573062,0.28,0.0539153,280,1
0.281,0.5,0,0.573551,0.281,0.0539897,281,1
0.282,0.5,0,0.574042,0.282,0.05407,282,1
0.283,0.5,0,0.574534,0.283,0.0541521,283,1
0.284,0.5,0,0.575027,0.284,0.0542342,284,1
0.285,0.5,0,0.575522,0.285,0.0543164,285,1
0.286,0.5,0,0.576017,0.286,0.0543985,286,1
0.287,0.5,0,0.576515,0.287,0.0544807,287,1
0.288,0.5,0,0.577013,0.288,0.0545628,288,1
0.289,0.5,0,0.577513,0.289,0.054645,289,1
0.29,0.5,0,0.578014,0.29,0.0547271,290,1
0.291,0.5,0,0.578516,0.291,0.0548093,291,1
0.292,0.5,0,0.57902,0.292,0.0548914,292,1
0.293,0.5,0,0.579525,0.293,0.0549735,293,1
0.294,0.5,0,0.580031,0.294,0.0550557,294,1
0.295,0.5,0,0.580539,0.295,0.0551378,295,1
0.296,0.5,0,0.581047,0.296,0.05522,296,1
0.297,0.5,0,0.581557,0.297,0.0553032,297,1
0.298,0.5,0,0.582069,0.298,0.055394,298,1
0.299,0.5,0,0.582581,0.299,0.0554847,299,1
0.3,0.5,0,0.583095,0.3,0.0555755,300,1
0.301,0.5,0,0.58361,0.301,0.0556662,301,1
0.302,0.5,0,0.584127,0.302,0.055757,302,1
0.303,0.5,0,0.584644,0.303,0.0558477,303,1
0.304,0.5,0,0.585163,0.304,0.0559385,304,1
0.305,0.5,0,0.585683,0.305,0.0560293,305,1
0.306,0.5,0,0.586205,0.306,0.05612,306,1
0.307,0.5,0,0.586727,0.307,0.0562108,307,1
0.308,0.5,0,0.587251,0.308,0.0563015,308,1
0.309,0.5,0,0.587776,0.309,0.0563923,309,1
0.31,0.5,0,0.588303,0.31,0.0564831,310,1
0.311,0.5,0,0.58883,0.311,0.0565738,311,1
0.312,0.5,0,0.589359,0.312,0.0566646,312,1
0.313,0.5,0,0.589889,0.313,0.0567602,313,1
0.314,0.5,0,0.59042,0.314,0.0568607,314,1
0.315,0.5,0,0.590953,0.315,0.0569612,315,1
0.316,0.5,0,0.591486,0.316,0.0570616,316,1
0.317,0.5,0,0.592021,0.317,0.0571621,317,1
0.318,0.5,0,0.592557,0.318,0.0572626,318,1
0.319,0.5,0,0.593094,0.319,0.0573631,319,1
0.32,0.5,0,0.593633,0.32,0.0574635,320,1
0.321,0.5,0,0.594173,0.321,0.057564,321,1
0.322,0.5,0,0.594713,0.322,0.0576645,322,1
0.323,0.5,0,0.595255,0.323,0.057765,323,1
0.324,0.5,0,0.595799,0.324,0.0578655,324,1
0.325,0.5,0,0.596343,0.325,0.0579659,325,1
0.326,0.5,0,0.596889,0.326,0.0580664,326,1
0.327,0.5,0,0.597435,0.327,0.0581669,327,1
0.328,0.5,0,0.597983,0.328,0.0582674,328,1
0.329,0.5,0,0.598532,0.329,0.0583775,329,1
0.33,0.5,0,0.599083,0.33,0.058489,330,1
0.331,0.5,0,0.599634,0.331,0.0586005,331,1
0.332,0.5,0,0.600187,0.332,0.0587119,332,1
0.333,0.5,0,0.60074,0.333,0.0588234,333,1
0.334,0.5,0,0.601295,0.334,0.0589349,334,1
0.335,0.5,0,0.601851,0.335,0.0590464,335,1
0.336,0.5,0,0.602408,0.336,0.0591579,336,1
0.337,0.5,0,0.602967,0.337,0.0592694,337,1
0.338,0.5,0,0.603526,0.338,0.0593809,338,1
0.339,0.5,0,0.604087,0.339,0.0594924,339,1
0.34,0.5,0,0.604649,0.34,0.0596039,340,1
0.341,0.5,0,0.605212,0.341,0.0597154,341,1
0.342,0.5,0,0.605776,0.342,0.0598268,342,1
0.343,0.5,0,0.606341,0.343,0.0599383,343,1
0.344,0.5,0,0.606907,0.344,0.060053,344,1
0.345,0.5,0,0.607474,0.345,0.060177,345,1
0.346,0.5,0,0.608043,0.346,0.060301,346,1
0.347,0.5,0,0.608612,0.347,0.060425,347,1
0.348,0.5,0,0.609183,0.348,0.060549,348,1
0.349,0.5,0,0.609755,0.349,0.0606731,349,1
0.35,0.5,0,0.610328,0.35,0.0607971,350,1
0.351,0.5,0,0.610902,0.351,0.0609211,351,1
0.352,0.5,0,0.611477,0.352,0.0610451,352,1
0.353,0.5,0,0.612053,0.353,0.0611691,353,1
0.354,0.5,0,0.61263,0.354,0.0612932,354,1
0.355,0.5,0,0.613209,0.355,0.0614172,355,1
0.356,0.5,0,0.613788,0.356,0.0615412,356,1
0.357,0.5,0,0.614369,0.357,0.0616652,357,1
0.358,0.5,0,0.61495,0.358,0.0617893,358,1
0.359,0.5,0,0.615533,0.359,0.0619133,359,1
0.36,0.5,0,0.616117,0.36,0.0620462,360,1
0.361,0.5,0,0.616702,0.361,0.0621846,361,1
0.362,0.5,0,0.617288,0.362,0.0623229,362,1
0.363,0.5,0,0.617875,0.363,0.0624612,363,1
0.364,0.5,0,0.618463,0.364,0.0625996,364,1
0.365,0.5,0,0.619052,0.365,0.0627379,365,1
0.366,0.5,0,0.619642,0.366,0.0628762,366,1
0.367,0.5,0,0.620233,0.367,0.0630146,367,1
0.368,0.5,0,0.620825,0.368,0.0631529,368,1
0.369,0.5,0,0.621419,0.369,0.0632912,369,1
0.37,0.5,0,0.622013,0.37,0.0634295,370,1
0.371,0.5,0,0.622608,0.371,0.0635679,371,1
0.372,0.5,0,0.623205,0.372,0.0637062,372,1
0.373,0.5,0,0.623802,0.373,0.0638445,373,1
0.374,0.5,0,0.6244,0.374,0.0639829,374,1
0.375,0.5,0,0.625,0.375,0.0641212,375,1
0.376,0.5,0,0.625601,0.376,0.0642759,376,1
0.377,0.5,0,0.626202,0.377,0.0644307,377,1
0.378,0.5,0,0.626805,0.378,0.0645854,378,1
0.379,0.5,0,0.627408,0.379,0.0647401,379,1
0.38,0.5,0,0.628013,0.38,0.0648949,380,1
0.381,0.5,0,0.628618,0.381,0.0650496,381,1
0.382,0.5,0,0.629225,0.382,0.0652043,382,1
0.383,0.5,0,0.629833,0.383,0.0653591,383,1
0.384,0.5,0,0.630441,0.384,0.0655138,384,1
0.385,0.5,0,0.631051,0.385,0.0656685,385,1
0.386,0.5,0,0.631661,0.386,0.0658232,386,1
0.387,0.5,0,0.632273,0.387,0.065978,387,1
0.388,0.5,0,0.632885,0.388,0.0661327,388,1
0.389,0.5,0,0.633499,0.389,0.0662874,389,1
0.39,0.5,0,0.634114,0.39,0.0664422,390,1
0.391,0.5,0,0.634729,0.391,0.066604,391,1
0.392,0.5,0,0.635346,0.392,0.0667775,392,1
0.393,0.5,0,0.635963,0.393,0.0669511,393,1
0.394,0.5,0,0.636581,0.394,0.0671247,394,1
0.395,0.5,0,0.637201,0.395,0.0672983,395,1
0.396,0.5,0,0.637821,0.396,0.0674719,396,1
0.397,0.5,0,0.638443,0.397,0.0676455,397,1
0.398,0.5,0,0.639065,0.398,0.067819,398,1
0.399,0.5,0,0.639688,0.399,0.0679926,399,1
0.4,0.5,0,0.640312,0.4,0.0681662,400,1
0.401,0.5,0,0.640938,0.401,0.0683398,401,1
0.402,0.5,0,0.641564,0.402,0.0685133,402,1
0.403,0.5,0,0.642191,0.403,0.0686869,403,1
0.404,0.5,0,0.642819,0.404,0.0688605,404,1
0.405,0.5,0,0.643448,0.405,0.0690341,405,1
0.406,0.5,0,0.644078,0.406,0.0692077,406,1
0.407,0.5,0,0.644708,0.407,0.0693975,407,1
0.408,0.5,0,0.64534,0.408,0.0695928,408,1
0.409,0.5,0,0.645973,0.409,0.0697881,409,1
0.41,0.5,0,0.646607,0.41,0.0699834,410,1
0.411,0.5,0,0.647241,0.411,0.0701787,411,1
0.412,0.5,0,0.647877,0.412,0.070374,412,1
0.413,0.5,0,0.648513,0.413,0.0705693,413,1
0.414,0.5,0,0.64915,0.414,0.0707646,414,1
0.415,0.5,0,0.649788,0.415,0.0709599,415,1
0.416,0.5,0,0.650428,0.416,0.0711553,416,1
0.417,0.5,0,0.651068,0.417,0.0713506,417,1
0.418,0.5,0,0.651709,0.418,0.0715459,418,1
0.419,0.5,0,0.65235,0.419,0.0717412,419,1
0.42,0.5,0,0.652993,0.42,0.0719365,420,1
0.421,0.5,0,0.653637,0.421,0.0721318,421,1
0.422,0.5,0,0.654281,0.422,0.0723302,422,1
0.423,0.5,0,0.654927,0.423,0.0725506,423,1
0.424,0.5,0,0.655573,0.424,0.072771,424,1
0.425,0.5,0,0.65622,0.425,0.0729914,425,1
0.426,0.5,0,0.656868,0.426,0.0732118,426,1
0.427,0.5,0,0.657517,0.427,0.0734322,427,1
0.428,0.5,0,0.658167,0.428,0.0736526,428,1
0.429,0.5,0,0.658818,0.429,0.0738729,429,1
0.43,0.5,0,0.659469,0.43,0.0740933,430,1
0.431,0.5,0,0.660122,0.431,0.0743137,431,1
0.432,0.5,0,0.660775,0.432,0.0745341,432,1
0.433,0.5,0,0.66143,0.433,0.0747545,433,1
0.434,0.5,0,0.662085,0.434,0.0749749,434,1
0.435,0.5,0,0.662741,0.435,0.0751953,435,1
0.436,0.5,0,0.663397,0.436,0.0754157,436,1
0.437,0.5,0,0.664055,0.437,0.0756361,437,1
0.438,0.5,0,0.664714,0.438,0.075871,438,1
0.439,0.5,0,0.665373,0.439,0.0761204,439,1
0.44,0.5,0,0.666033,0.44,0.0763698,440,1
0.441,0.5,0,0.666694,0.441,0.0766193,441,1
0.442,0.5,0,0.667356,0.442,0.0768687,442,1
0.443,0.5,0,0.668019,0.443,0.0771181,443,1
0.444,0.5,0,0.668682,0.444,0.0773676,444,1
0.445,0.5,0,0.669347,0.445,0.077617,445,1
0.446,0.5,0,0.670012,0.446,0.0778664,446,1
0.447,0.5,0,0.670678,0.447,0.0781158,447,1
0.448,0.5,0,0.671345,0.448,0.0783653,448,1
0.449,0.5,0,0.672013,0.449,0.0786147,449,1
0.45,0.5,0,0.672681,0.45,0.0788641,450,1
0.451,0.5,0,0.673351,0.451,0.0791136,451,1
0.452,0.5,0,0.674021,0.452,0.079363,452,1
0.453,0.5,0,0.674692,0.453,0.0796124,453,1
0.454,0.5,0,0.675364,0.454,0.0798913,454,1
0.455,0.5,0,0.676036,0.455,0.0801744,455,1
0.456,0.5,0,0.67671,0.456,0.0804575,456,1
0.457,0.5,0,0.677384,0.457,0.0807406,457,1
0.458,0.5,0,0.678059,0.458,0.0810237,458,1
0.459,0.5,0,0.678735,0.459,0.0813068,459,1
0.46,0.5,0,0.679412,0.46,0.0815899,460,1
0.461,0.5,0,0.680089,0.461,0.081873,461,1
0.462,0.5,0,0.680767,0.462,0.0821561,462,1
0.463,0.5,0,0.681446,0.463,0.0824392,463,1
0.464,0.5,0,0.682126,0.464,0.0827222,464,1
0.465,0.5,0,0.682807,0.465,0.0830053,465,1
0.466,0.5,0,0.683488,0.466,0.0832884,466,1
0.467,0.5,0,0.68417,0.467,0.0835715,467,1
0.468,0.5,0,0.684853,0.468,0.0838546,468,1
0.469,0.5,0,0.685537,0.469,0.0841475,469,1
0.47,0.5,0,0.686222,0.47,0.0844697,470,1
0.471,0.5,0,0.686907,0.471,0.0847918,471,1
0.472,0.5,0,0.687593,0.472,0.085114,472,1
0.473,0.5,0,0.68828,0.473,0.0854362,473,1
0.474,0.5,0,0.688967,0.474,0.0857584,474,1
0.475,0.5,0,0.689656,0.475,0.0860806,475,1
0.476,0.5,0,0.690345,0.476,0.0864028,476,1
0.477,0.5,0,0.691035,0.477,0.0867249,477,1
0.478,0.5,0,0.691725,0.478,0.0870471,478,1
0.479,0.5,0,0.692417,0.479,0.0873693,479,1
0.48,0.5,0,0.693109,0.48,0.0876915,480,1
