Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.109,0.5,0,0.511743,0.109,0.0460643,109,1
0.11,0.5,0,0.511957,0.11,0.0460912,110,1
0.111,0.5,0,0.512173,0.111,0.0461181,111,1
0.112,0.5,0,0.51239,0.112,0.0461449,112,1
0.113,0.5,0,0.51261,0.113,0.0461718,113,1
0.114,0.5,0,0.512831,0.114,0.0461987,114,1
0.115,0.5,0,0.513055,0.115,0.0462255,115,1
0.116,0.5,0,0.51328,0.116,0.0462524,116,1
0.117,0.5,0,0.513507,0.117,0.0462792,117,1
0.118,0.5,0,0.513735,0.118,0.0463061,118,1
0.119,0.5,0,0.513966,0.119,0.046333,119,1
0.12,0.5,0,0.514198,0.12,0.0463598,120,1
0.121,0.5,0,0.514433,0.121,0.0463867,121,1
0.122,0.5,0,0.514669,0.122,0.0464136,122,1
0.123,0.5,0,0.514907,0.123,0.0464404,123,1
0.124,0.5,0,0.515147,0.124,0.0464673,124,1
0.125,0.5,0,0.515388,0.125,0.0464942,125,1
0.126,0.5,0,0.515632,0.126,0.046534,126,1
0.127,0.5,0,0.515877,0.127,0.0465739,127,1
0.128,0.5,0,0.516124,0.128,0.0466138,128,1
0.129,0.5,0,0.516373,0.129,0.0466536,129,1
0.13,0.5,0,0.516624,0.13,0.0466935,130,1
0.131,0.5,0,0.516876,0.131,0.0467334,131,1
0.132,0.5,0,0.517131,0.132,0.0467732,132,1
0.133,0.5,0,0.517387,0.133,0.0468131,133,1
0.134,0.5,0,0.517645,0.134,0.046853,134,1
0.135,0.5,0,0.517904,0.135,0.0468928,135,1
0.136,0.5,0,0.518166,0.136,0.0469327,136,1
0.137,0.5,0,0.518429,0.137,0.0469726,137,1
0.138,0.5,0,0.518695,0.138,0.0470125,138,1
0.139,0.5,0,0.518961,0.139,0.0470523,139,1
0.14,0.5,0,0.51923,0.14,0.0470922,140,1
0.141,0.5,0,0.519501,0.141,0.0471321,141,1
0.142,0.5,0,0.519773,0.142,0.0471719,142,1
0.143,0.5,0,0.520047,0.143,0.0472118,143,1
0.144,0.5,0,0.520323,0.144,0.0472517,144,1
0.145,0.5,0,0.520601,0.145,0.0472915,145,1
0.146,0.5,0,0.52088,0.146,0.0473314,146,1
0.147,0.5,0,0.521161,0.147,0.0473713,147,1
0.148,0.5,0,0.521444,0.148,0.0474111,148,1
0.149,0.5,0,0.521729,0.149,0.047451,149,1
0.15,0.5,0,0.522015,0.15,0.0474909,150,1
0.151,0.5,0,0.522304,0.151,0.0475307,151,1
0.152,0.5,0,0.522594,0.152,0.0475706,152,1
0.153,0.5,0,0.522885,0.153,0.0476105,153,1
0.154,0.5,0,0.523179,0.154,0.0476504,154,1
0.155,0.5,0,0.523474,0.155,0.0476902,155,1
0.156,0.5,0,0.523771,0.156,0.0477301,156,1
0.157,0.5,0,0.52407,0.157,0.04777,157,1
0.158,0.5,0,0.52437,0.158,0.0478098,158,1
0.159,0.5,0,0.524672,0.159,0.0478497,159,1
0.16,0.5,0,0.524976,0.16,0.0478896,160,1
0.161,0.5,0,0.525282,0.161,0.0479294,161,1
0.162,0.5,0,0.525589,0.162,0.0479693,162,1
0.163,0.5,0,0.525898,0.163,0.0480092,163,1
0.164,0.5,0,0.526209,0.164,0.048049,164,1
0.165,0.5,0,0.526522,0.165,0.0480889,165,1
0.166,0.5,0,0.526836,0.166,0.0481288,166,1
0.167,0.5,0,0.527152,0.167,0.0481686,167,1
0.168,0.5,0,0.527469,0.168,0.0482085,168,1
0.169,0.5,0,0.527789,0.169,0.0482484,169,1
0.17,0.5,0,0.52811,0.17,0.0482882,170,1
0.171,0.5,0,0.528433,0.171,0.0483281,171,1
0.172,0.5,0,0.528757,0.172,0.048368,172,1
0.173,0.5,0,0.529083,0.173,0.0484079,173,1
0.174,0.5,0,0.529411,0.174,0.0484477,174,1
0.175,0.5,0,0.529741,0.175,0.0484876,175,1
0.176,0.5,0,0.530072,0.176,0.0485275,176,1
0.177,0.5,0,0.530405,0.177,0.0485673,177,1
0.178,0.5,0,0.530739,0.178,0.0486072,178,1
0.179,0.5,0,0.531075,0.179,0.0486471,179,1
0.18,0.5,0,0.531413,0.18,0.0486869,180,1
0.181,0.5,0,0.531753,0.181,0.0487268,181,1
0.182,0.5,0,0.532094,0.182,0.0487667,182,1
0.183,0.5,0,0.532437,0.183,0.0488065,183,1
0.184,0.5,0,0.532781,0.184,0.0488464,184,1
0.185,0.5,0,0.533128,0.185,0.0488863,185,1
0.186,0.5,0,0.533475,0.186,0.0489261,186,1
0.187,0.5,0,0.533825,0.187,0.048966,187,1
0.188,0.5,0,0.534176,0.188,0.0490142,188,1
0.189,0.5,0,0.534529,0.189,0.0490708,189,1
0.19,0.5,0,0.534883,0.19,0.0491274,190,1
0.191,0.5,0,0.535239,0.191,0.0491839,191,1
0.192,0.5,0,0.535597,0.192,0.0492405,192,1
0.193,0.5,0,0.535956,0.193,0.0492971,193,1
0.194,0.5,0,0.536317,0.194,0.0493536,194,1
0.195,0.5,0,0.53668,0.195,0.0494102,195,1
0.196,0.5,0,0.537044,0.196,0.0494667,196,1
0.197,0.5,0,0.53741,0.197,0.0495233,197,1
0.198,0.5,0,0.537777,0.198,0.0495799,198,1
0.199,0.5,0,0.538146,0.199,0.0496364,199,1
0.2,0.5,0,0.538516,0.2,0.049693,200,1
0.201,0.5,0,0.538889,0.201,0.0497496,201,1
0.202,0.5,0,0.539262,0.202,0.0498061,202,1
0.203,0.5,0,0.539638,0.203,0.0498627,203,1
0.204,0.5,0,0.540015,0.204,0.0499193,204,1
0.205,0.5,0,0.540393,0.205,0.0499758,205,1
0.206,0.5,0,0.540774,0.206,0.0500324,206,1
0.207,0.5,0,0.541155,0.207,0.0500889,207,1
0.208,0.5,0,0.541539,0.208,0.0501455,208,1
0.209,0.5,0,0.541923,0.209,0.0502021,209,1
0.21,0.5,0,0.54231,0.21,0.0502586,210,1
0.211,0.5,0,0.542698,0.211,0.0503152,211,1
0.212,0.5,0,0.543087,0.212,0.0503718,212,1
0.213,0.5,0,0.543479,0.213,0.0504283,213,1
