0 0 -0.000000e+00
0 1 -0.000000e+00
0 2 -0.000000e+00
0 3 -0.000000e+00
0 4 -0.000000e+00
0 5 -0.000000e+00
0 6 -0.000000e+00
0 7 -0.000000e+00
0 8 -0.000000e+00
0 9 -0.000000e+00
0 10 -0.000000e+00
0 11 -0.000000e+00
0 12 -0.000000e+00
0 13 -0.000000e+00

1 0 -0.000000e+00
1 1 1.894572e+02
1 2 -1.870871e+01
1 3 -7.513125e+00
1 4 -1.942216e+00
1 5 -3.705322e+00
1 6 -7.668674e+00
1 7 -1.420710e+01
1 8 -2.423669e+01
1 9 -3.882249e+01
1 10 -5.917160e+01
1 11 -8.663314e+01
1 12 -2.857041e+02
1 13 -0.000000e+00

2 0 -0.000000e+00
2 1 -1.870871e+01
2 2 -1.174943e+01
2 3 -1.637965e+00
2 4 -7.951813e-02
2 5 -1.237138e-03
2 6 -5.980791e-06
2 7 -8.894351e-09
2 8 -4.056198e-12
2 9 -5.666986e-16
2 10 -2.424846e-20
2 11 -3.177429e-25
2 12 -1.450947e+02
2 13 -0.000000e+00

3 0 -0.000000e+00
3 1 -7.513125e+00
3 2 -1.637965e+00
3 3 -1.383571e-01
3 4 -4.974317e-03
3 5 -6.832439e-05
3 6 -3.165071e-07
3 7 -4.643564e-10
3 8 -2.108785e-13
3 9 -2.942422e-17
3 10 -1.258535e-21
3 11 -1.648937e-26
3 12 -1.154793e+02
3 13 -0.000000e+00

4 0 -0.000000e+00
4 1 -1.942216e+00
4 2 -7.951813e-02
4 3 -4.974317e-03
4 4 -1.231544e-04
4 5 -1.300372e-06
4 6 -5.349413e-09
4 7 -7.524971e-12
4 8 -3.371434e-15
4 9 -4.684485e-19
4 10 -2.001062e-23
4 11 -2.620760e-28
4 12 -7.451479e+01
4 13 -0.000000e+00

5 0 -0.000000e+00
5 1 -3.705322e+00
5 2 -1.237138e-03
5 3 -6.832439e-05
5 4 -1.300372e-06
5 5 -9.739443e-09
5 6 -3.111505e-11
5 7 -3.893780e-14
5 8 -1.673022e-17
5 9 -2.293432e-21
5 10 -9.755728e-26
5 11 -1.276042e-30
5 12 -2.269822e+01
5 13 -0.000000e+00

6 0 -0.000000e+00
6 1 -7.668674e+00
6 2 -5.980791e-06
6 3 -3.165071e-07
6 4 -5.349413e-09
6 5 -3.111505e-11
6 6 -7.110543e-14
6 7 -6.931241e-17
6 8 -2.650812e-20
6 9 -3.485071e-24
6 10 -1.462599e-28
6 11 -1.905048e-33
6 12 3.933136e+01
6 13 -0.000000e+00

7 0 -0.000000e+00
7 1 -1.420710e+01
7 2 -8.894351e-09
7 3 -4.643564e-10
7 4 -7.524971e-12
7 5 -3.893780e-14
7 6 -6.931241e-17
7 7 -4.845143e-20
7 8 -1.444704e-23
7 9 -1.690913e-27
7 10 -6.806005e-32
7 11 -8.746083e-37
7 12 1.107929e+02
7 13 -0.000000e+00

8 0 -0.000000e+00
8 1 -2.423669e+01
8 2 -4.056198e-12
8 3 -2.108785e-13
8 4 -3.371434e-15
8 5 -1.673022e-17
8 6 -2.650812e-20
8 7 -1.444704e-23
8 8 -3.091507e-27
8 9 -2.821878e-31
8 10 -1.011209e-35
8 11 -1.246299e-40
8 12 1.907633e+02
8 13 -0.000000e+00

9 0 -0.000000e+00
9 1 -3.882249e+01
9 2 -5.666986e-16
9 3 -2.942422e-17
9 4 -4.684485e-19
9 5 -2.293432e-21
9 6 -3.485071e-24
9 7 -1.690913e-27
9 8 -2.821878e-31
9 9 -1.848958e-35
9 10 -5.167640e-40
9 11 -5.670379e-45
9 12 2.781775e+02
9 13 -0.000000e+00

10 0 -0.000000e+00
10 1 -5.917160e+01
10 2 -2.424846e-20
10 3 -1.258535e-21
10 4 -2.001062e-23
10 5 -9.755728e-26
10 6 -1.462599e-28
10 7 -6.806005e-32
10 8 -1.011209e-35
10 9 -5.167640e-40
10 10 -1.036834e-44
10 11 -8.873665e-50
10 12 3.718284e+02
10 13 -0.000000e+00

11 0 -0.000000e+00
11 1 -8.663314e+01
11 2 -3.177429e-25
11 3 -1.648937e-26
11 4 -2.620760e-28
11 5 -1.276042e-30
11 6 -1.905048e-33
11 7 -8.746083e-37
11 8 -1.246299e-40
11 9 -5.670379e-45
11 10 -8.873665e-50
11 11 -5.452026e-55
11 12 4.703669e+02
11 13 -0.000000e+00

12 0 -0.000000e+00
12 1 -2.857041e+02
12 2 -1.450947e+02
12 3 -1.154793e+02
12 4 -7.451479e+01
12 5 -2.269822e+01
12 6 3.933136e+01
12 7 1.107929e+02
12 8 1.907633e+02
12 9 2.781775e+02
12 10 3.718284e+02
12 11 4.703669e+02
12 12 1.144604e+03
12 13 -0.000000e+00

13 0 -0.000000e+00
13 1 -0.000000e+00
13 2 -0.000000e+00
13 3 -0.000000e+00
13 4 -0.000000e+00
13 5 -0.000000e+00
13 6 -0.000000e+00
13 7 -0.000000e+00
13 8 -0.000000e+00
13 9 -0.000000e+00
13 10 -0.000000e+00
13 11 -0.000000e+00
13 12 -0.000000e+00
13 13 -0.000000e+00

