0 0 -0.000000e+00
0 1 -0.000000e+00
0 2 -0.000000e+00
0 3 -0.000000e+00
0 4 -0.000000e+00
0 5 -0.000000e+00
0 6 -0.000000e+00
0 7 -0.000000e+00
0 8 -0.000000e+00
0 9 -0.000000e+00
0 10 -0.000000e+00
0 11 -0.000000e+00
0 12 -0.000000e+00
0 13 -0.000000e+00
0 14 -0.000000e+00
0 15 -0.000000e+00
0 16 -0.000000e+00

1 0 -0.000000e+00
1 1 3.961965e+02
1 2 1.156874e+01
1 3 -1.795603e+01
1 4 -4.925614e+00
1 5 -2.739246e+00
1 6 -5.071943e+00
1 7 -9.379038e+00
1 8 -1.600000e+01
1 9 -2.562891e+01
1 10 -3.906250e+01
1 11 -5.719141e+01
1 12 -8.100000e+01
1 13 -1.115664e+02
1 14 -1.500625e+02
1 15 -4.477578e+02
1 16 -0.000000e+00

2 0 -0.000000e+00
2 1 1.156874e+01
2 2 -3.081619e+01
2 3 -1.034621e+01
2 4 -1.533090e+00
2 5 -1.016905e-01
2 6 -3.053473e-03
2 7 -4.175300e-05
2 8 -2.607397e-07
2 9 -7.446214e-10
2 10 -9.730662e-13
2 11 -5.820385e-16
2 12 -1.593751e-19
2 13 -1.997904e-23
2 14 -1.146637e-27
2 15 -2.320625e+02
2 16 -0.000000e+00

3 0 -0.000000e+00
3 1 -1.795603e+01
3 2 -1.034621e+01
3 3 -2.314916e+00
3 4 -2.724712e-01
3 5 -1.605886e-02
3 6 -4.553433e-04
3 7 -6.060605e-06
3 8 -3.737667e-08
3 9 -1.061269e-10
3 10 -1.383194e-13
3 11 -8.263529e-17
3 12 -2.261481e-20
3 13 -2.834239e-24
3 14 -1.626437e-28
3 15 -2.023164e+02
3 16 -0.000000e+00

4 0 -0.000000e+00
4 1 -4.925614e+00
4 2 -1.533090e+00
4 3 -2.724712e-01
4 4 -2.562477e-02
4 5 -1.278587e-03
4 6 -3.277716e-05
4 7 -4.135439e-07
4 8 -2.484102e-09
4 9 -6.965844e-12
4 10 -9.026287e-15
4 11 -5.378092e-18
4 12 -1.470013e-21
4 13 -1.841279e-25
4 14 -1.056351e-29
4 15 -1.610000e+02
4 16 -0.000000e+00

5 0 -0.000000e+00
5 1 -2.739246e+00
5 2 -1.016905e-01
5 3 -1.605886e-02
5 4 -1.278587e-03
5 5 -5.337492e-05
5 6 -1.183553e-06
5 7 -1.359744e-08
5 8 -7.756820e-11
5 9 -2.119453e-13
5 10 -2.712486e-16
5 11 -1.606816e-19
5 12 -4.380200e-23
5 13 -5.479699e-27
5 14 -3.141952e-31
5 15 -1.084414e+02
5 16 -0.000000e+00

6 0 -0.000000e+00
6 1 -5.071943e+00
6 2 -3.053473e-03
6 3 -4.553433e-04
6 4 -3.277716e-05
6 5 -1.183553e-06
6 6 -2.233049e-08
6 7 -2.238426e-10
6 8 -1.166387e-12
6 9 -3.029266e-15
6 10 -3.778371e-18
6 11 -2.210698e-21
6 12 -5.991556e-25
6 13 -7.475451e-29
6 14 -4.280990e-33
6 15 -4.506250e+01
6 16 -0.000000e+00

7 0 -0.000000e+00
7 1 -9.379038e+00
7 2 -4.175300e-05
7 3 -6.060605e-06
7 4 -4.135439e-07
7 5 -1.359744e-08
7 6 -2.238426e-10
7 7 -1.922636e-12
7 8 -8.774102e-15
7 9 -2.084383e-17
7 10 -2.472137e-20
7 11 -1.409817e-23
7 12 -3.774054e-27
7 13 -4.681556e-31
7 14 -2.673822e-35
7 15 2.862109e+01
7 16 -0.000000e+00

8 0 -0.000000e+00
8 1 -1.600000e+01
8 2 -2.607397e-07
8 3 -3.737667e-08
8 4 -2.484102e-09
8 5 -7.756820e-11
8 6 -1.166387e-12
8 7 -8.774102e-15
8 8 -3.441569e-17
8 9 -7.172412e-20
8 10 -7.786021e-23
8 11 -4.222923e-26
8 12 -1.101903e-29
8 13 -1.350097e-33
8 14 -7.666417e-38
8 15 1.120000e+02
8 16 -0.000000e+00

9 0 -0.000000e+00
9 1 -2.562891e+01
9 2 -7.446214e-10
9 3 -1.061269e-10
9 4 -6.965844e-12
9 5 -2.119453e-13
9 6 -3.029266e-15
9 7 -2.084383e-17
9 8 -7.172412e-20
9 9 -1.286540e-22
9 10 -1.226132e-25
9 11 -6.088572e-29
9 12 -1.511088e-32
9 13 -1.804701e-36
9 14 -1.012218e-40
9 15 2.043711e+02
9 16 -0.000000e+00

10 0 -0.000000e+00
10 1 -3.906250e+01
10 2 -9.730662e-13
10 3 -1.383194e-13
10 4 -9.026287e-15
10 5 -2.712486e-16
10 6 -3.778371e-18
10 7 -2.472137e-20
10 8 -7.786021e-23
10 9 -1.226132e-25
10 10 -1.006406e-28
10 11 -4.388995e-32
10 12 -9.974186e-36
10 13 -1.133062e-39
10 14 -6.194705e-44
10 15 3.049375e+02
10 16 -0.000000e+00

11 0 -0.000000e+00
11 1 -5.719141e+01
11 2 -5.820385e-16
11 3 -8.263529e-17
11 4 -5.378092e-18
11 5 -1.606816e-19
11 6 -2.210698e-21
11 7 -1.409817e-23
11 8 -4.222923e-26
11 9 -6.088572e-29
11 10 -4.388995e-32
11 11 -1.648936e-35
11 12 -3.291533e-39
11 13 -3.424039e-43
11 14 -1.780631e-47
11 15 4.128086e+02
11 16 -0.000000e+00

12 0 -0.000000e+00
12 1 -8.100000e+01
12 2 -1.593751e-19
12 3 -2.261481e-20
12 4 -1.470013e-21
12 5 -4.380200e-23
12 6 -5.991556e-25
12 7 -3.774054e-27
12 8 -1.101903e-29
12 9 -1.511088e-32
12 10 -9.974186e-36
12 11 -3.291533e-39
12 12 -5.661042e-43
12 13 -5.173092e-47
12 14 -2.463553e-51
12 15 5.270000e+02
12 16 -0.000000e+00

13 0 -0.000000e+00
13 1 -1.115664e+02
13 2 -1.997904e-23
13 3 -2.834239e-24
13 4 -1.841279e-25
13 5 -5.479699e-27
13 6 -7.475451e-29
13 7 -4.681556e-31
13 8 -1.350097e-33
13 9 -1.804701e-36
13 10 -1.133062e-39
13 11 -3.424039e-43
13 12 -5.173092e-47
13 13 -4.073182e-51
13 14 -1.704014e-55
13 15 6.464336e+02
13 16 -0.000000e+00

14 0 -0.000000e+00
14 1 -1.500625e+02
14 2 -1.146637e-27
14 3 -1.626437e-28
14 4 -1.056351e-29
14 5 -3.141952e-31
14 6 -4.280990e-33
14 7 -2.673822e-35
14 8 -7.666417e-38
14 9 -1.012218e-40
14 10 -6.194705e-44
14 11 -1.780631e-47
14 12 -2.463553e-51
14 13 -1.704014e-55
14 14 -6.142628e-60
14 15 7.699375e+02
14 16 -0.000000e+00

15 0 -0.000000e+00
15 1 -4.477578e+02
15 2 -2.320625e+02
15 3 -2.023164e+02
15 4 -1.610000e+02
15 5 -1.084414e+02
15 6 -4.506250e+01
15 7 2.862109e+01
15 8 1.120000e+02
15 9 2.043711e+02
15 10 3.049375e+02
15 11 4.128086e+02
15 12 5.270000e+02
15 13 6.464336e+02
15 14 7.699375e+02
15 15 1.792492e+03
15 16 -0.000000e+00

